loan_id,customer_id,amount,interest_rate,term_months,start_date,status
2840,180,7743.85,33.33,48,2022-08-29,CANCELADO
2841,212,13422.17,34.6,48,2022-11-13,VIGENTE
2842,269,135332.34,35.2,36,2021-09-23,MOROSO
2843,305,35147.69,23.62,18,2021-10-09,VIGENTE
2844,570,186574.67,41.84,24,2022-02-18,CANCELADO
2845,355,150232.36,40.68,24,2022-01-26,VIGENTE
2846,297,25035.61,30.98,24,2021-06-03,VIGENTE
2847,294,161283.32,19.07,48,2024-02-17,CANCELADO
2848,268,120952.18,18.42,18,2025-05-27,CANCELADO
2849,904,6608.52,24.82,12,2024-06-23,CANCELADO
2850,681,131597.22,30.0,48,2021-02-28,VIGENTE
2851,605,86195.64,35.76,12,2023-03-10,CANCELADO
2852,568,113001.8,40.09,48,2024-09-22,VIGENTE
2853,793,79350.95,8.83,36,2022-05-28,CANCELADO
2854,10,97081.47,9.25,48,2026-02-06,CANCELADO
2855,235,102408.03,40.9,18,2023-07-31,VIGENTE
2856,342,60489.77,26.12,60,2024-12-08,VIGENTE
2857,480,196705.74,8.3,48,2022-01-21,VIGENTE
2858,286,17332.69,18.01,48,2021-09-16,MOROSO
2859,33,186434.91,34.15,12,2025-10-01,VIGENTE
2860,633,123966.96,27.68,24,2025-04-15,MOROSO
2861,230,52908.98,33.21,6,2022-05-10,CANCELADO
2862,75,186818.66,20.5,60,2022-12-20,MOROSO
2863,318,62644.1,29.57,12,2024-01-28,MOROSO
2864,779,153298.03,34.31,12,2021-11-05,VIGENTE
2865,579,139786.13,37.18,48,2025-10-08,VIGENTE
2866,169,182972.07,25.13,6,2022-01-19,VIGENTE
2867,879,196433.48,29.97,36,2024-12-29,MOROSO
2868,644,23349.9,34.91,60,2025-09-21,CANCELADO
2869,922,43861.53,44.45,18,2025-05-30,MOROSO
2870,934,174087.89,35.95,6,2022-10-04,CANCELADO
2871,304,37421.23,34.68,24,2023-02-14,VIGENTE
2872,382,32985.69,34.25,24,2025-02-21,CANCELADO
2873,888,198260.84,24.32,18,2022-12-03,VIGENTE
2874,185,43572.01,18.4,18,2022-10-29,MOROSO
2875,869,6445.97,20.01,6,2022-04-14,VIGENTE
2876,724,48295.17,10.35,12,2025-02-04,CANCELADO
2877,816,165678.84,17.42,36,2024-05-30,VIGENTE
2878,41,143353.12,40.81,36,2025-02-11,CANCELADO
2879,979,51027.16,26.29,60,2024-08-01,VIGENTE
2880,280,62341.09,30.89,60,2025-12-09,CANCELADO
2881,52,65847.03,28.65,60,2021-03-09,CANCELADO
2882,75,89178.23,44.79,18,2025-04-15,VIGENTE
2883,135,149361.92,12.52,12,2023-08-10,CANCELADO
2884,205,46117.7,44.13,24,2023-02-12,VIGENTE
2885,827,131444.97,10.93,48,2021-09-03,VIGENTE
2886,307,76236.54,37.9,18,2022-06-28,CANCELADO
2887,409,68684.89,33.92,48,2024-06-29,CANCELADO
2888,709,190841.28,32.35,60,2023-09-26,VIGENTE
2889,969,12408.11,17.34,6,2023-12-29,CANCELADO
2890,740,183018.93,28.75,48,2022-09-15,MOROSO
2891,244,191073.59,11.27,18,2023-01-09,MOROSO
2892,298,22654.19,26.63,36,2024-07-09,VIGENTE
2893,331,157717.24,13.1,12,2021-02-16,MOROSO
2894,856,12954.45,18.38,6,2022-08-13,VIGENTE
2895,888,56399.28,11.24,24,2024-03-12,VIGENTE
2896,457,199943.73,9.34,60,2024-06-11,VIGENTE
2897,697,142244.5,44.91,18,2021-07-20,CANCELADO
2898,389,23012.66,33.63,12,2023-06-05,VIGENTE
2899,993,27768.46,16.87,24,2023-04-08,VIGENTE
2900,206,175085.69,8.46,18,2022-04-10,VIGENTE
2901,119,26766.52,44.29,18,2024-09-15,VIGENTE
2902,867,70602.04,11.43,60,2025-12-15,CANCELADO
2903,348,62328.26,39.84,24,2023-02-23,VIGENTE
2904,382,54568.48,35.04,12,2022-04-29,VIGENTE
2905,245,110763.23,19.12,18,2024-11-10,CANCELADO
2906,339,75460.2,44.91,18,2025-06-01,MOROSO
2907,77,15385.73,22.45,48,2025-11-07,MOROSO
2908,989,3588.57,23.36,18,2024-03-24,CANCELADO
2909,174,5783.62,18.06,60,2026-01-08,VIGENTE
2910,55,59051.87,33.41,36,2025-12-05,VIGENTE
2911,758,59967.38,23.26,60,2021-04-17,MOROSO
2912,62,151357.84,42.71,12,2023-09-20,MOROSO
2913,864,154373.32,30.4,6,2021-09-19,VIGENTE
2914,631,111087.63,37.34,48,2022-02-26,VIGENTE
2915,541,95373.8,22.19,24,2022-08-28,MOROSO
2916,534,67778.21,34.48,36,2024-05-17,VIGENTE
2917,426,195660.99,29.17,18,2024-06-22,CANCELADO
2918,235,162895.38,43.35,36,2026-01-08,VIGENTE
2919,673,153296.5,19.47,18,2022-12-08,VIGENTE
2920,747,29205.23,43.1,48,2024-11-24,VIGENTE
2921,166,68884.39,40.33,36,2022-02-23,VIGENTE
2922,164,164684.95,30.94,60,2025-07-11,VIGENTE
2923,772,174753.09,30.98,36,2025-09-08,VIGENTE
2924,985,155895.47,12.83,18,2026-02-03,VIGENTE
2925,583,50134.66,28.18,6,2025-01-31,VIGENTE
2926,656,15015.77,11.61,24,2025-10-07,VIGENTE
2927,114,64957.6,22.95,36,2022-06-02,VIGENTE
2928,747,160269.97,42.34,6,2021-11-23,VIGENTE
2929,996,55090.01,18.81,18,2022-12-22,MOROSO
2930,764,37277.64,12.46,12,2022-07-29,VIGENTE
2931,26,110453.54,43.89,36,2025-08-15,VIGENTE
2932,225,124054.2,23.53,48,2021-12-13,VIGENTE
2933,316,101721.1,41.69,6,2023-07-30,VIGENTE
2934,113,163060.2,25.13,12,2025-07-25,CANCELADO
2935,17,180818.78,26.31,36,2023-06-21,VIGENTE
2936,393,181338.68,27.51,48,2024-09-29,VIGENTE
2937,316,24442.54,23.71,48,2026-02-09,VIGENTE
2938,121,126631.21,25.48,24,2023-04-23,VIGENTE
2939,778,193683.83,14.8,36,2021-05-13,VIGENTE
2940,68,86570.74,15.15,12,2023-10-20,MOROSO
2941,821,15073.71,12.61,12,2021-12-10,VIGENTE
2942,347,177865.87,24.13,60,2025-07-28,CANCELADO
2943,137,198410.25,29.79,60,2025-11-27,CANCELADO
2944,636,139633.49,21.21,60,2025-06-23,MOROSO
2945,135,75336.94,33.13,18,2022-08-25,CANCELADO
2946,9,197407.67,43.08,36,2023-02-08,CANCELADO
2947,311,11158.99,30.57,60,2023-02-20,VIGENTE
2948,38,119792.37,22.32,24,2022-05-16,CANCELADO
2949,229,153892.3,42.12,18,2022-12-20,VIGENTE
2950,695,111065.72,28.13,24,2024-11-24,CANCELADO
2951,754,159947.39,14.64,60,2023-07-27,VIGENTE
2952,336,60268.09,34.22,12,2023-08-07,MOROSO
2953,492,68030.46,34.79,36,2024-11-07,MOROSO
2954,297,192451.5,41.03,36,2024-12-01,MOROSO
2955,357,73552.12,13.33,18,2021-04-07,MOROSO
2956,386,114963.33,23.64,60,2022-08-01,MOROSO
2957,193,50590.38,12.52,24,2023-11-02,VIGENTE
2958,208,96258.91,10.8,60,2025-04-10,CANCELADO
2959,618,53995.95,28.07,6,2023-04-12,VIGENTE
2960,732,167509.53,19.74,6,2025-02-19,VIGENTE
2961,82,138254.06,9.98,48,2023-04-27,CANCELADO
2962,907,113580.97,10.34,48,2023-04-08,VIGENTE
2963,808,76546.62,9.63,18,2024-11-20,VIGENTE
2964,170,38810.52,20.93,24,2021-06-01,CANCELADO
2965,592,151347.02,18.33,60,2025-10-16,VIGENTE
2966,835,66200.42,38.86,12,2026-02-04,CANCELADO
2967,148,151452.73,44.0,36,2021-10-03,VIGENTE
2968,641,70799.55,41.86,60,2022-04-02,CANCELADO
2969,790,74597.01,10.2,36,2025-11-14,CANCELADO
2970,686,110762.32,29.38,24,2023-07-10,VIGENTE
2971,741,74022.69,32.55,24,2021-08-18,VIGENTE
2972,569,32580.31,25.61,6,2022-06-01,VIGENTE
2973,666,65918.12,35.67,36,2025-05-27,VIGENTE
2974,352,140335.54,41.47,60,2021-12-03,VIGENTE
2975,954,142593.11,37.9,6,2021-10-09,VIGENTE
2976,650,115219.71,18.79,48,2022-06-29,VIGENTE
2977,342,90869.61,35.9,48,2025-06-14,CANCELADO
2978,98,159414.56,20.02,24,2023-05-12,VIGENTE
2979,719,169337.25,20.82,24,2021-02-14,CANCELADO
2980,804,144734.11,14.71,60,2024-05-25,MOROSO
2981,400,148227.47,10.97,6,2025-01-27,CANCELADO
2982,487,174527.42,20.41,48,2024-09-14,VIGENTE
2983,564,196041.41,43.93,12,2025-08-12,VIGENTE
2984,208,160617.66,23.27,36,2021-03-14,VIGENTE
2985,105,45325.61,22.38,60,2022-06-22,VIGENTE
2986,67,154186.54,17.15,12,2023-11-16,MOROSO
2987,460,198061.06,37.65,6,2024-03-29,VIGENTE
2988,577,107289.59,36.52,60,2025-06-05,VIGENTE
2989,916,84721.43,39.12,36,2025-12-15,VIGENTE
2990,457,15032.63,17.76,6,2024-01-12,CANCELADO
2991,117,187184.96,28.82,48,2025-02-05,VIGENTE
2992,398,15622.58,28.77,36,2025-07-09,VIGENTE
2993,331,158969.09,33.16,24,2025-10-10,MOROSO
2994,918,8659.72,18.18,36,2023-11-04,MOROSO
2995,454,22458.3,25.16,60,2024-09-30,VIGENTE
2996,858,127687.42,17.63,48,2024-10-28,MOROSO
2997,817,181345.0,43.73,12,2024-04-12,VIGENTE
2998,242,29268.15,41.6,48,2025-12-12,CANCELADO
2999,935,123283.25,9.84,18,2024-06-21,VIGENTE
3000,87,102269.26,17.98,60,2025-07-21,VIGENTE
