complaint_id,received_date,right_id,mun_id,area_id,status,description
5505,2025-03-25,4,4,1,ABIERTO,Técnica existe única mejores felipe seguro mitad imposible lejos.
5506,2022-08-15,6,2,3,ABIERTO,Buenos mal cine importante libros dirección.
5507,2021-01-16,7,2,1,ABIERTO,Consecuencia septiembre bueno línea aun segunda juicio las experiencia nunca rey posibilidades considera.
5508,2021-06-20,3,3,2,EN PROCESO,Fueron compañía nunca sociales encuentra habían última modo así primer sol ocho medio palabras.
5509,2025-04-21,3,7,5,CERRADO,Precio visita ayer animales veces conciencia prueba.
5510,2025-02-10,2,3,2,CERRADO,Desde participación muerte diferentes memoria régimen torno pero escuela boca produce para volver.
5511,2022-12-24,5,7,5,CERRADO,General nuevo pregunta mayo fuerte fue.
5512,2022-07-09,4,4,1,ABIERTO,Temas grande sala puso aquella dos calidad natural.
5513,2021-03-20,2,3,3,EN PROCESO,Dónde aquella final les cuanto dos características pasar grupo cuatro.
5514,2021-05-22,6,4,1,CERRADO,Pensar suelo semanas u llegado música animales.
5515,2022-10-28,7,5,3,EN PROCESO,Algunos puedo octubre servicios resultados siete madre necesario valores.
5516,2024-10-10,5,4,2,ABIERTO,Con largo veces encuentro mayores ahora llega negro ministerio san clase no fin.
5517,2024-03-29,1,7,1,EN PROCESO,Ley u desde años ambiente menor formas idea.
5518,2023-02-23,3,4,1,CERRADO,U presenta llega tipo joven nunca.
5519,2022-05-28,6,5,4,CERRADO,Acuerdo s movimiento términos social rey.
5520,2025-01-26,3,4,3,ABIERTO,Contenido decía especial flores interior bueno naturaleza decisión profesional hubiera rodríguez jefe ministerio.
5521,2021-07-14,5,2,3,ABIERTO,Opinión personal partir santa tema población supuesto particular riesgo.
5522,2025-06-17,5,6,2,CERRADO,Año estudio tema esfuerzo muchas informe bien garcía cuatro trabajo r otra.
5523,2023-12-21,7,2,5,CERRADO,S pequeño sobre acciones color industria zonas suelo francisco cierta vino vino vía.
5524,2024-04-01,7,2,4,CERRADO,Dios tribunal estaban movimiento tales soy.
5525,2023-02-14,7,5,1,EN PROCESO,Va importancia visto unos ministro nuestros.
5526,2021-04-13,7,7,4,CERRADO,Radio países mejor universidad trabajo siendo voy medio económico llegado autoridades piel centros.
5527,2023-10-15,4,7,4,ABIERTO,Hospital tribunal pasar ambos quien pacientes mantener viejo esta vuelta.
5528,2020-11-27,1,3,1,EN PROCESO,Hijos existencia crecimiento marco consejo ellas salir.
5529,2022-03-27,6,7,1,ABIERTO,Especie mediante mis ella palabras organización aún también explicó presente segundo.
5530,2025-03-27,7,2,2,CERRADO,Señora cine importancia condiciones que cargo.
5531,2024-04-06,2,2,5,ABIERTO,Cargo suficiente política sus encuentra hermano uno antonio aun me existencia.
5532,2024-09-08,3,1,1,EN PROCESO,Grande padres económica recuerdo recuerdo cantidad datos muy pueda carta radio oposición salud.
5533,2023-07-21,7,2,2,EN PROCESO,Francisco cuarto imágenes cuya mientras nadie aquí mayores situación horas real ha.
5534,2021-09-25,7,6,2,EN PROCESO,Siete grandes menor abril ministerio hombres.
5535,2020-10-11,3,3,5,CERRADO,Volvió barcelona casa análisis artículo nuevos sería sabe.
5536,2024-12-28,1,5,4,CERRADO,Carne hacen precio mejor nueva quiere.
5537,2023-02-27,1,4,4,ABIERTO,Natural grupos programa r comunidad arte apenas mundo cómo.
5538,2023-12-24,5,4,5,ABIERTO,García administración alguna vía mercado sistema cuarto.
5539,2021-10-21,6,1,1,EN PROCESO,Etapa mujer cosa mayo lópez suelo sueño democracia muy junto nueva mayor hacia.
5540,2021-11-05,4,7,2,CERRADO,C madre humanos hablar vuelve segunda reunión plan u libros.
5541,2022-10-09,3,5,1,ABIERTO,Conocer sangre imagen españa algo diferencia plan ciento pesetas alto principios.
5542,2024-01-07,3,1,2,CERRADO,Solamente pregunta humano mientras nuestras paciente menor estoy encuentro.
5543,2022-10-28,2,5,5,CERRADO,Creo dice sol en concepto paciente.
5544,2021-07-20,3,6,3,EN PROCESO,Europea principales decir parece aquel aquel debido rafael último mujeres demasiado mitad pero.
5545,2021-06-28,6,3,4,ABIERTO,Victoria líder análisis medidas zona grado quien entre respuesta primer mal expresión pública.
5546,2020-10-12,1,5,1,EN PROCESO,Importante favor tampoco tendrá plan pedro.
5547,2024-01-10,2,1,5,CERRADO,Media costa nunca marco pudo pocos uno.
5548,2022-03-05,6,7,4,EN PROCESO,Realizar investigación haya hasta busca espacio embargo.
5549,2022-07-20,3,3,3,EN PROCESO,Miguel ocasiones piel cosas hacía tenido propia santa carácter ambos sector mundial este.
5550,2021-05-21,5,1,3,EN PROCESO,Aspectos quien los través pacientes sangre curso francia miembros.
5551,2022-11-30,2,7,2,CERRADO,Estado políticos mantener hecho cargo pequeño maría cuyo debido días medio socialista corazón.
5552,2025-07-23,1,2,4,CERRADO,Interés apenas económico obstante carácter industria les pasar gobierno.
5553,2023-12-08,4,1,2,EN PROCESO,Mañana toda pedro aspectos haber servicios me día cosa políticas.
5554,2023-04-28,7,6,1,EN PROCESO,Público toma español grupo bajo hecho.
5555,2025-05-19,3,1,5,CERRADO,Hacen era valores parecía máximo n obstante problema sigue sociales calidad serán.
5556,2020-11-26,5,7,3,CERRADO,Se nuestras área somos vio principios tiene.
5557,2025-08-06,2,6,5,EN PROCESO,Mes resultado cerca norte local posibilidad ellas en total cuerpo fuerzas.
5558,2022-11-23,2,3,3,EN PROCESO,Al una juicio españa muerto deben unidad efecto.
5559,2021-12-03,6,6,5,ABIERTO,Casi diversos primero control del debía demasiado aquellas éxito.
5560,2023-10-28,3,6,5,CERRADO,Papel diferentes muestra español joven aspecto especial hacía.
5561,2020-11-10,3,3,5,EN PROCESO,Mi camino llegar aire fue otras tampoco cantidad.
5562,2023-02-09,2,7,1,EN PROCESO,Actual enfermedad aumento personas martín madrid.
5563,2021-01-22,2,3,5,ABIERTO,Mar fuerzas radio incluso cara información.
5564,2022-07-28,7,1,5,ABIERTO,Corte fueron fuerzas solo sigue suficiente encuentro junio hacia.
5565,2025-06-25,6,5,3,ABIERTO,Actividad gente radio diferencia entrada profesional medidas hablar campo.
5566,2023-09-02,7,1,3,EN PROCESO,Sociedad poder televisión siempre hospital paciente trabajar baja pregunta habla conjunto hora atrás.
5567,2021-07-14,4,5,5,EN PROCESO,Especie carne mayoría reforma particular ley rafael.
5568,2022-05-13,3,2,3,CERRADO,Decir cuanto están media república pedro hubo lleva algunos camino democracia abril conocimiento cambio.
5569,2024-11-13,6,7,3,CERRADO,Hombres elecciones modelo club respecto origen hubiera cabeza fue banco encuentran ex ha.
5570,2020-10-19,6,4,1,ABIERTO,Cuerpo interés proceso asimismo con blanco estructura unión secretario internacional.
5571,2021-01-24,6,7,2,CERRADO,Gente parece diario hijos posición nunca c nuestro dijo has permite estas siguiente.
5572,2025-02-01,6,5,3,EN PROCESO,Sola asociación paso tribunal peso parís.
5573,2025-08-09,1,5,1,ABIERTO,Costa obra cuarto tratamiento diversos interés otras mayores formación dirección existe compañía.
5574,2021-01-19,7,6,3,EN PROCESO,Tarde porque ayer debía dirección mesa ahora ya realizar minutos.
5575,2023-07-31,2,4,2,EN PROCESO,Consejo pasó vía fueron dinero parte estados grado elecciones europea tipo niño aquel.
5576,2021-03-22,2,4,5,EN PROCESO,Muchas además lejos modo grupo salir alrededor diario necesario junio paz las.
5577,2025-01-24,1,3,2,EN PROCESO,Se tomar estoy américa mujeres nuestros precisamente cultural origen.
5578,2021-08-21,3,7,5,CERRADO,Último pasado historia uso cantidad torno orden sociales esfuerzo militar principal decía.
5579,2022-05-19,4,3,3,ABIERTO,U unas jefe cierta les diversas éxito están tales ningún ideas razones cosa.
5580,2024-05-28,7,6,3,ABIERTO,He pp aquí campo humano misma y centro mismos buenos edad universidad.
5581,2024-02-04,3,4,4,CERRADO,Uno paciente revolución difícil embargo volvió televisión silencio carlos persona sigue.
5582,2023-01-08,2,1,4,CERRADO,Ir nuevas hechos dinero condiciones nunca historia hacer cuadro pablo.
5583,2023-07-18,5,5,1,EN PROCESO,Muchas santa otro voy poder opinión origen primera.
5584,2025-01-22,6,4,5,CERRADO,Respecto metros nivel mundo otros parecía temas.
5585,2023-08-16,7,7,4,CERRADO,Salida tan vista aunque animales político.
5586,2023-11-09,4,5,3,CERRADO,Formación ningún juan a violencia ahí mí.
5587,2022-04-01,4,5,4,CERRADO,Los conciencia especie zona dicen atención llamado.
5588,2023-11-14,4,2,2,CERRADO,La calidad cuenta yo perdido fuera conseguir hacer hacen i tenían.
5589,2024-05-06,7,3,4,ABIERTO,Fuentes meses ayer señor enero estar sistema otro la puerto carrera dar.
5590,2022-01-08,7,7,3,EN PROCESO,Tratamiento con cuya empresa miembros nuevo cosa.
5591,2021-05-15,7,5,5,CERRADO,Mercado del líder seguir origen exterior gente existencia todo sentido.
5592,2022-12-19,2,7,4,EN PROCESO,Últimos ellas enfermedad tampoco presente además aparece.
5593,2025-07-04,6,1,1,CERRADO,Cabeza partido partir me un estuvo un norte países hacia.
5594,2025-01-03,6,1,5,EN PROCESO,Personal pasó casi atrás modo superior momento ocasiones caso.
5595,2025-02-16,5,5,4,CERRADO,Mañana europea ve instituto durante semana sociales b este asociación.
5596,2021-06-13,2,5,1,CERRADO,Parece padre fernando casi particular sala cuerpo bastante.
5597,2025-04-27,5,7,2,CERRADO,Punto nosotros estuvo puntos plan común ella hacer baja.
5598,2021-04-16,1,4,4,ABIERTO,Causa viene mira arte cara programas gobierno carrera desde uno contenido.
5599,2025-04-26,1,2,4,EN PROCESO,Otro base ellas estado estar ser m pocos defensa.
5600,2021-08-31,7,2,4,ABIERTO,Forma primeros práctica francisco alguien campo mundial.
5601,2023-11-02,1,4,4,ABIERTO,María pregunta momento estaba juicio siempre.
5602,2024-12-29,7,2,1,EN PROCESO,Noche solo resultados hacerlo desde especie sobre acerca mirada político.
5603,2023-05-06,3,5,4,ABIERTO,Valores modelo humanos área opinión capacidad psoe ideas consecuencia amigo aspecto precios.
5604,2024-03-16,2,7,1,EN PROCESO,Clase obstante según vino puso imagen común hacía partir.
5605,2023-02-20,2,2,1,EN PROCESO,Prensa través sean tres barcelona he esfuerzo difícil económica ciento méxico.
5606,2022-02-22,2,4,3,CERRADO,S acto enfermedad propio europa diez decir.
5607,2023-07-11,1,4,3,EN PROCESO,Pero elementos ideas popular nosotros adelante precios produce los juicio yo volvió.
5608,2022-07-09,3,7,5,EN PROCESO,Mujer españa lejos siendo explicó radio parece nuestra desarrollo total quien oro niño.
5609,2023-01-28,3,5,1,CERRADO,Poder otra sus temas actitud principios diversos visto siempre muy pensar.
5610,2023-12-01,5,1,2,EN PROCESO,Hija arriba gran calle haber grande aire pregunta la aquellos viene papel cantidad.
5611,2023-11-05,4,5,3,ABIERTO,Debido nadie superior momento mañana vuelta debía eran radio.
5612,2021-03-21,2,5,4,ABIERTO,Manuel difícil ni población s concepto.
5613,2023-06-27,4,4,3,CERRADO,Aunque vuelta viene república mayor zonas ver casa sin puso ejemplo crisis aumento.
5614,2022-06-25,3,7,1,CERRADO,Sería vista contrario pablo respuesta puerto presente modelo ministerio muy.
5615,2021-12-14,6,2,5,CERRADO,General entrar cara mercado fin derecha gente conocimiento líder.
5616,2024-12-13,1,7,2,ABIERTO,Aspectos mundo españa tenemos nuevo interior deja consecuencia atrás horas.
5617,2022-09-22,1,3,1,CERRADO,Contrario consecuencia marco aun alta puede estoy.
5618,2023-02-17,1,5,4,ABIERTO,Diferentes constitución fondo juego sol obra país régimen razón casos.
5619,2024-02-19,3,4,5,ABIERTO,Fueron cuenta carta mundial ellas aun.
5620,2025-05-09,5,7,4,CERRADO,Propia nada prueba pesetas tendrá psoe principal allí estaban vía grandes ningún g.
5621,2021-02-04,6,5,5,ABIERTO,Estudios nombre mira vida primero niveles durante países permite nuestra.
5622,2025-07-10,2,7,4,CERRADO,Fuerte revolución banco solución hubo fuerzas algunas río.
5623,2021-04-24,6,5,2,EN PROCESO,Todas sólo empresas mis instituciones posición propia lado.
5624,2023-04-04,7,5,5,ABIERTO,Lo aun aparece voluntad aire antonio.
5625,2021-05-04,5,5,4,CERRADO,Juan vida vía oro equipo soy aún.
5626,2024-01-31,1,7,4,ABIERTO,Personal intereses nuestro llegó boca salud.
5627,2023-01-16,3,4,3,EN PROCESO,Segundo situación revolución fuera animales buena hacía trata septiembre decisión unos siendo.
5628,2022-11-12,1,3,5,CERRADO,Vista agua informe salida uso pueblo cuerpo pública teoría.
5629,2025-06-24,3,4,3,ABIERTO,Metros mes iba total noviembre política pregunta.
5630,2022-11-03,7,3,1,CERRADO,Información debe encontrar dolor muerte nos ambos.
5631,2022-11-02,3,3,5,EN PROCESO,Calle información forma vista haciendo pudo espacio.
5632,2021-03-29,3,3,1,CERRADO,Llegar dado unidad modo francia área por.
5633,2023-09-12,6,6,4,EN PROCESO,Año ésta te busca realidad aquel.
5634,2025-01-11,5,1,3,CERRADO,Ello adelante cada cargo serie hoy mil.
5635,2023-04-04,2,1,3,EN PROCESO,Tiene música primeras ayuda torno desarrollo estructura podemos energía esfuerzo estoy nuevas dólares.
5636,2022-11-30,1,3,1,EN PROCESO,Diario con presencia precisamente quién pregunta habría posible opinión cuyo respecto texto tu.
5637,2021-11-21,4,1,1,ABIERTO,Congreso dicen ya mayores acuerdo encima posibilidad tres ellas.
5638,2024-11-10,4,5,2,CERRADO,Para habían cambio sobre viejo blanca marco siquiera minutos a da cine.
5639,2021-04-12,6,1,1,CERRADO,Miembros necesidad me pasó octubre mejor muchos consecuencia razones finalmente cerca.
5640,2022-07-14,5,5,5,EN PROCESO,Película autoridades fútbol sueño hasta aquellas muy juan.
5641,2023-03-08,3,2,1,EN PROCESO,R negro guerra efecto interior están.
5642,2023-11-07,3,6,3,EN PROCESO,Producto manera vista diferentes difícil información fondo.
5643,2021-04-27,6,7,1,EN PROCESO,O esto ellos a mejores niveles tuvo vuelta baja material está porque.
5644,2021-10-18,5,3,3,CERRADO,Político peor madrid nunca productos serie mañana cabo película zonas cual éxito.
5645,2024-11-30,6,7,5,EN PROCESO,Proceso resto ir medio está libertad militar dos jorge efecto temas exterior propio.
5646,2020-09-12,4,2,1,ABIERTO,Historia hermano ley pasa miedo estar cómo.
5647,2020-09-26,4,4,2,EN PROCESO,Centro ambiente energía lenguaje voz niños interior tan ellas hoy cuya parís falta.
5648,2022-10-04,6,2,5,EN PROCESO,A diversos teoría administración ayer algún generales superior riesgo.
5649,2023-02-26,2,5,4,ABIERTO,Cantidad el sabía unas jefe comercio arte mismo mismo cine equipo.
5650,2022-02-10,1,7,5,CERRADO,Particular aunque cada gonzález función juan.
5651,2025-04-29,5,7,4,ABIERTO,Está mano casa anterior mujer recursos.
5652,2024-12-09,3,4,4,ABIERTO,Crecimiento fondo miedo r historia g r principal.
5653,2024-08-01,7,4,3,EN PROCESO,Piel político mañana últimos madrid autoridades muchas fue anterior cinco.
5654,2021-11-10,2,6,2,ABIERTO,México imágenes nuestros estado policía hacía mismo.
5655,2021-04-18,1,2,5,ABIERTO,Mes instituciones medios carácter campo través área televisión creación informe televisión gran.
5656,2024-01-16,3,4,5,CERRADO,Programa mundo cuya aún podemos evitar propios esta tiene.
5657,2021-08-09,1,6,5,EN PROCESO,Distintas diario figura jorge existencia unos.
5658,2023-02-10,4,2,3,CERRADO,Tampoco b sus alguna trata mientras salud sé estar agua.
5659,2023-05-01,6,7,1,ABIERTO,Cara administración parte televisión expresión espera principios mañana mar gobierno llega lucha todo otro.
5660,2023-07-07,4,7,2,EN PROCESO,Papel volver creación tal hecho puso n mañana busca local mayores.
5661,2025-08-12,7,3,5,CERRADO,Mayoría diez nombre aumento miembros especial proceso costa últimos prensa blanco.
5662,2022-07-18,7,4,1,ABIERTO,Destino pese le todavía ir demasiado española poder aun mercado radio.
5663,2022-10-28,4,5,5,EN PROCESO,Carne fuentes miguel peor edad además iglesia política hacerlo éste consecuencia una.
5664,2023-03-25,7,2,5,EN PROCESO,Joven había fiscal con entre último algo revolución después atención haber instituto.
5665,2024-03-23,6,2,5,EN PROCESO,Lejos algunos centros hospital pueblo gente reforma posibilidad tampoco.
5666,2024-05-05,7,1,2,CERRADO,Pacientes acuerdo debido señaló miedo cosas país alguien revolución.
5667,2021-09-10,1,2,5,CERRADO,Principal actual día quién aire resultados están película entre actitud sería.
5668,2020-11-11,4,1,3,CERRADO,Españoles nuevas cabo última estas real mucho estilo.
5669,2024-12-07,6,4,5,CERRADO,Libre del ayuda cargo vida ese nuestra posible constitución.
5670,2023-02-19,1,2,2,ABIERTO,Cierta mujer estados octubre líder fecha.
5671,2025-07-24,6,7,2,EN PROCESO,Izquierda solo ahora semana empresas primer.
5672,2021-09-25,7,4,5,EN PROCESO,Existen proyectos fecha enero cara iglesia ocasiones busca tribunal fuerza.
5673,2020-11-26,1,3,4,CERRADO,Sabe comenzó posible rafael nunca bien otra aire san.
5674,2020-11-26,4,4,4,ABIERTO,Igual ahora palabra los p control para demás miguel estamos partidos ciencia efecto.
5675,2021-03-01,4,6,3,ABIERTO,Acuerdo cabeza tuvo salir vida puso méxico rey aumento población puerta.
5676,2022-06-19,2,3,3,CERRADO,Mayor arte algunos estaba flores papel propuesta u aquellas ojos baja grupo.
5677,2022-03-05,6,4,1,ABIERTO,Acto puerta especialmente hace mil deben p esa empresa mercado puedo unos.
5678,2024-02-28,1,6,4,ABIERTO,Dolor toda encuentro pese estructura máximo lucha.
5679,2022-07-10,2,7,1,EN PROCESO,Dónde josé han mañana modelo medio defensa madrid siguientes relación medio.
5680,2025-03-25,7,2,1,EN PROCESO,Obra lucha relaciones rodríguez policía ayer palabra deben boca dar demasiado dios libertad.
